Template,AGN_Type,Alpha,Redshift,u-g,g-r,Classification
Arp_118,Type1,0.7000000000000001,2.5,0.2775836251762911,0.23288831029418233,Correct Identification
Arp_118,Type1,0.7000000000000001,2.6,0.29317028557307623,0.23129466617624672,Correct Identification
Arp_118,Type1,0.7000000000000001,2.7,0.30974066400203526,0.23381064829148812,Missed Selection
Arp_118,Type1,0.7000000000000001,2.8,0.3210044983362792,0.2397355888680437,Missed Selection
Arp_118,Type1,0.7000000000000001,2.9,0.33278486896635684,0.24336488184457394,Missed Selection
Arp_118,Type1,0.7000000000000001,3.0,0.33869057301465944,0.2510956309120367,Missed Selection
Arp_118,Type1,0.7000000000000001,3.1,0.3439081548977754,0.26100070133168174,Missed Selection
Arp_118,Type1,0.7000000000000001,3.2,0.3450948990529348,0.2712946130536338,Missed Selection
Arp_118,Type1,0.7000000000000001,3.3,0.3453161588616176,0.28096986134583446,Missed Selection
Arp_118,Type1,0.7000000000000001,3.4,0.34351128200493974,0.2911794716909384,Missed Selection
Arp_118,Type1,0.7000000000000001,3.5,0.34591988432173437,0.29732429195221854,Missed Selection
Arp_118,Type1,0.7000000000000001,3.6,0.344328751379372,0.30428980603061717,Correct Identification
Arp_118,Type1,0.7000000000000001,3.7,0.340104732118224,0.30894154564652254,Correct Identification
Arp_118,Type1,0.7000000000000001,3.8,0.33552984716257583,0.31539059225487165,Correct Identification
Arp_118,Type1,0.7000000000000001,3.9,0.33101838902244296,0.3226506963373197,Correct Identification
Arp_118,Type1,0.7000000000000001,4.0,0.32682583918681374,0.33030462341685407,Correct Identification
Arp_118,Type1,0.8,0.0,0.9943669853166774,0.6256275266282216,Correct Identification
Arp_118,Type1,0.8,0.1,0.9158709628743651,0.7178276156678827,Correct Identification
Arp_118,Type1,0.8,0.2,0.7654119071894243,0.8806242441569374,Correct Identification
Arp_118,Type1,0.8,0.3,0.6442831623576986,0.9819545191581192,Correct Identification
Arp_118,Type1,0.8,0.4,0.5248110254422009,1.0026093192578536,Correct Identification
Arp_118,Type1,0.8,0.5,0.43492268431053205,0.9088987878879458,Correct Identification
Arp_118,Type1,0.8,0.6,0.34644927176424645,0.7642523076389729,Correct Identification
Arp_118,Type1,0.8,0.7,0.2710765779998532,0.6537464000585054,Correct Identification
Arp_118,Type1,0.8,0.8,0.22682871970400953,0.5608045704421514,Correct Identification
Arp_118,Type1,0.8,0.9,0.207222261744878,0.49922755126921103,Correct Identification
Arp_118,Type1,0.8,1.0,0.20681347011989715,0.43567585810460585,Correct Identification
Arp_118,Type1,0.8,1.1,0.20274150831720306,0.37547915961447487,Correct Identification
Arp_118,Type1,0.8,1.2,0.21179688117722506,0.3191248156119144,Correct Identification
Arp_118,Type1,0.8,1.3,0.21771892815077365,0.26522899906872865,Correct Identification
Arp_118,Type1,0.8,1.4,0.21680332175731465,0.22525449313748425,Correct Identification
Arp_118,Type1,0.8,1.5,0.20683520108062226,0.21268357241217828,Correct Identification
Arp_118,Type1,0.8,1.6,0.20004116107679693,0.21307065578026396,Correct Identification
Arp_118,Type1,0.8,1.7,0.20428163509737018,0.21414932126314667,Correct Identification
Arp_118,Type1,0.8,1.8,0.21342254811321482,0.21934868794631512,Correct Identification
Arp_118,Type1,0.8,1.9,0.22568799391001448,0.22174237641855044,Correct Identification
Arp_118,Type1,0.8,2.0,0.23737664038261386,0.22500169104382906,Correct Identification
Arp_118,Type1,0.8,2.1,0.24519063990021195,0.22543371476285756,Correct Identification
Arp_118,Type1,0.8,2.2,0.24298263603570902,0.2250112794742023,Correct Identification
Arp_118,Type1,0.8,2.3,0.24680917270108083,0.22410231971060668,Correct Identification
Arp_118,Type1,0.8,2.4,0.25377519155998485,0.22662256146163529,Correct Identification
Arp_118,Type1,0.8,2.5,0.2649074273013916,0.22546406597614777,Correct Identification
Arp_118,Type1,0.8,2.6,0.27933593310386584,0.22393367579505608,Correct Identification
Arp_118,Type1,0.8,2.7,0.29490469861742596,0.22616414383487893,Missed Selection
Arp_118,Type1,0.8,2.8,0.3059514717897507,0.23136473965304916,Missed Selection
Arp_118,Type1,0.8,2.9,0.3175758500388426,0.23444758270233734,Missed Selection
Arp_118,Type1,0.8,3.0,0.3239901440504944,0.24129906534636092,Missed Selection
Arp_118,Type1,0.8,3.1,0.32980409619795026,0.25019153971630814,Missed Selection
Arp_118,Type1,0.8,3.2,0.3321355142846585,0.2595283045812877,Missed Selection
Arp_118,Type1,0.8,3.3,0.3336381037546481,0.2683128019494667,Missed Selection
Arp_118,Type1,0.8,3.4,0.3331200379460917,0.2776411776788592,Missed Selection
Arp_118,Type1,0.8,3.5,0.33619301951009106,0.28342561140700795,Missed Selection
Arp_118,Type1,0.8,3.6,0.3355510551863716,0.290062412389144,Correct Identification
Arp_118,Type1,0.8,3.7,0.33247285403532345,0.29472299980805516,Correct Identification
Arp_118,Type1,0.8,3.8,0.3290167967718567,0.3011154723995091,Correct Identification
Arp_118,Type1,0.8,3.9,0.3255378836222036,0.30832008697951707,Correct Identification
Arp_118,Type1,0.8,4.0,0.3223198034644099,0.3158752608933959,Correct Identification
Arp_118,Type1,0.9,0.0,0.9595808480052703,0.6150660992923811,Correct Identification
Arp_118,Type1,0.9,0.1,0.8784000632921014,0.7027621722117132,Correct Identification
Arp_118,Type1,0.9,0.2,0.7293434173663123,0.8571060032904647,Correct Identification
Arp_118,Type1,0.9,0.3,0.610707557537939,0.9501619074584902,Correct Identification
Arp_118,Type1,0.9,0.4,0.4966303397291725,0.9647927471562241,Correct Identification
Arp_118,Type1,0.9,0.5,0.4124481450761657,0.8701016569730768,Correct Identification
Arp_118,Type1,0.9,0.6,0.3306284612167474,0.7284570919692968,Correct Identification
Arp_118,Type1,0.9,0.7,0.26142201361809114,0.6209990756829562,Correct Identification
Arp_118,Type1,0.9,0.8,0.22064587495622234,0.5317501446247093,Correct Identification
Arp_118,Type1,0.9,0.9,0.20270055805486464,0.4733722105991056,Correct Identification
Arp_118,Type1,0.9,1.0,0.20234051482841053,0.413940654236427,Correct Identification
Arp_118,Type1,0.9,1.1,0.19847085377643836,0.3580930988516684,Correct Identification
Arp_118,Type1,0.9,1.2,0.20669632800198912,0.3061528799342561,Correct Identification
Arp_118,Type1,0.9,1.3,0.21206299584626365,0.25662095668758056,Correct Identification
Arp_118,Type1,0.9,1.4,0.21105357549510728,0.220062030933331,Correct Identification
Arp_118,Type1,0.9,1.5,0.2019845650185239,0.20862025085339653,Correct Identification
Arp_118,Type1,0.9,1.6,0.19578407332973669,0.20881258883838072,Correct Identification
Arp_118,Type1,0.9,1.7,0.19939791315806232,0.20968680830885233,Correct Identification
Arp_118,Type1,0.9,1.8,0.20748754660708713,0.2144510972053837,Correct Identification
Arp_118,Type1,0.9,1.9,0.21849318444674282,0.2165722122567182,Correct Identification
Arp_118,Type1,0.9,2.0,0.22893626072340822,0.2194285491621386,Correct Identification
Arp_118,Type1,0.9,2.1,0.2358674883673082,0.2197511374703609,Correct Identification
Arp_118,Type1,0.9,2.2,0.23393966772374952,0.2193923362469583,Correct Identification
Arp_118,Type1,0.9,2.3,0.2377177040435896,0.21850259839035502,Correct Identification
Arp_118,Type1,0.9,2.4,0.24432758530447884,0.22064273263108447,Correct Identification
Arp_118,Type1,0.9,2.5,0.25479719912548404,0.21944304788157964,Correct Identification
Arp_118,Type1,0.9,2.6,0.26832714766345234,0.21797226378658507,Correct Identification
Arp_118,Type1,0.9,2.7,0.28312984063528646,0.21998127673258594,Missed Selection
Arp_118,Type1,0.9,2.8,0.29403078404632765,0.2246059840171064,Missed Selection
Arp_118,Type1,0.9,2.9,0.30555510435687694,0.2272575634121594,Missed Selection
Arp_118,Type1,0.9,3.0,0.31239341841782675,0.2334127434819422,Missed Selection
Arp_118,Type1,0.9,3.1,0.31869889107429117,0.24150363139353814,Missed Selection
Arp_118,Type1,0.9,3.2,0.3219455715798496,0.2500855426709201,Missed Selection
Arp_118,Type1,0.9,3.3,0.32446598860406795,0.2581699076672592,Missed Selection
Arp_118,Type1,0.9,3.4,0.32496740849445516,0.26680745655318105,Missed Selection
Arp_118,Type1,0.9,3.5,0.3285658820121924,0.2723124930639358,Missed Selection
Arp_118,Type1,0.9,3.6,0.32867361506632164,0.2787012957462558,Correct Identification
Arp_118,Type1,0.9,3.7,0.3264988526484167,0.28339061730681436,Correct Identification
Arp_118,Type1,0.9,3.8,0.32392330033578176,0.2897585687573283,Correct Identification
Arp_118,Type1,0.9,3.9,0.3212555419515084,0.29693801171442047,Correct Identification
Arp_118,Type1,0.9,4.0,0.3188017223048156,0.30443229186249354,Correct Identification
Arp_118,Type1,1.0,0.0,0.9276616696448841,0.6049773711255533,Correct Identification
Arp_118,Type1,1.0,0.1,0.8445374790409517,0.6885016245292839,Correct Identification
Arp_118,Type1,1.0,0.2,0.6973371631809187,0.8351160076226236,Correct Identification
Arp_118,Type1,1.0,0.3,0.581444420591609,0.920824951609351,Correct Identification
Arp_118,Type1,1.0,0.4,0.47239685235060236,0.9303512891366985,Correct Identification
Arp_118,Type1,1.0,0.5,0.3932937465500821,0.8352327243575033,Correct Identification
Arp_118,Type1,1.0,0.6,0.3172161057472067,0.6967281265070788,Correct Identification
Arp_118,Type1,1.0,0.7,0.25327872165320997,0.5923516823832777,Correct Identification
Arp_118,Type1,1.0,0.8,0.21545889509605587,0.5066283405006544,Correct Identification
Arp_118,Type1,1.0,0.9,0.1989210025096284,0.4511923503774078,Correct Identification
Arp_118,Type1,1.0,1.0,0.19860780566960656,0.39539283182665486,Correct Identification
Arp_118,Type1,1.0,1.1,0.19491293966310508,0.34333953081684854,Correct Identification
Arp_118,Type1,1.0,1.2,0.20245344960002143,0.29519558778575217,Correct Identification
Arp_118,Type1,1.0,1.3,0.2073619385256933,0.24937931126228463,Correct Identification
Arp_118,Type1,1.0,1.4,0.20627945516578805,0.21571060553955945,Correct Identification
Arp_118,Type1,1.0,1.5,0.1979597954955743,0.20522328940301193,Correct Identification
Arp_118,Type1,1.0,1.6,0.1922560956482009,0.20525836167982803,Correct Identification
Arp_118,Type1,1.0,1.7,0.19535922541708572,0.20596726424469125,Correct Identification
Arp_118,Type1,1.0,1.8,0.20258911943613356,0.2103718473448808,Correct Identification
Arp_118,Type1,1.0,1.9,0.21256612521881735,0.21226849905202272,Correct Identification
Arp_118,Type1,1.0,2.0,0.22199648568395602,0.21479193150020492,Correct Identification
Arp_118,Type1,1.0,2.1,0.2282148432951132,0.21502756822435742,Correct Identification
Arp_118,Type1,1.0,2.2,0.22652184068029158,0.21472607254425924,Correct Identification
Arp_118,Type1,1.0,2.3,0.2302693072243045,0.21385796166346438,Correct Identification
Arp_118,Type1,1.0,2.4,0.23660332602157652,0.21569000536046445,Correct Identification
Arp_118,Type1,1.0,2.5,0.24654509536022928,0.21446170719259428,Correct Identification
Arp_118,Type1,1.0,2.6,0.2593580588066189,0.21304585161730571,Correct Identification
Arp_118,Type1,1.0,2.7,0.2735567672572863,0.21487843833703835,Missed Selection
Arp_118,Type1,1.0,2.8,0.2843563324041156,0.21903442980272203,Missed Selection
Arp_118,Type1,1.0,2.9,0.2958146514313995,0.22133715567921186,Missed Selection
Arp_118,Type1,1.0,3.0,0.3030108267974789,0.22692741887660617,Missed Selection
Arp_118,Type1,1.0,3.1,0.30972757415629815,0.234368129111715,Missed Selection
Arp_118,Type1,1.0,3.2,0.3137226834953992,0.24233964300669797,Missed Selection
Arp_118,Type1,1.0,3.3,0.3170711190027937,0.24985940940045737,Missed Selection
Arp_118,Type1,1.0,3.4,0.3184001609767684,0.257941051434063,Missed Selection
Arp_118,Type1,1.0,3.5,0.3224246681449401,0.26322334827163374,Missed Selection
Arp_118,Type1,1.0,3.6,0.32313952739634644,0.26941908102707046,Correct Identification
Arp_118,Type1,1.0,3.7,0.3216953751398677,0.2741461263154079,Correct Identification
Arp_118,Type1,1.0,3.8,0.3198308234866012,0.28050755196040456,Correct Identification
Arp_118,Type1,1.0,3.9,0.3178171384672588,0.28767888690881804,Correct Identification
Arp_118,Type1,1.0,4.0,0.3159787664780822,0.295135056731219,Correct Identification
Arp_118,Type2,0.0,0.0,1.4566249548666867,0.7321542394778291,Correct Identification
Arp_118,Type2,0.0,0.1,1.4810266287046545,0.8782661243075012,Correct Identification
Arp_118,Type2,0.0,0.2,1.4099728811505372,1.1520457085286893,Correct Identification
Arp_118,Type2,0.0,0.3,1.3768577149953316,1.3860221021053931,Correct Identification
Arp_118,Type2,0.0,0.4,1.2535016674122232,1.5373447661048658,Correct Identification
Arp_118,Type2,0.0,0.5,1.0934021262176898,1.5246409690791438,Correct Identification
Arp_118,Type2,0.0,0.6,0.8454306074480584,1.4108943150682123,Correct Identification
Arp_118,Type2,0.0,0.7,0.6013899877084548,1.3348302317629575,Correct Identification
Arp_118,Type2,0.0,0.8,0.46144715703928796,1.2568660705116166,Correct Identification
Arp_118,Type2,0.0,0.9,0.392846695518859,1.1881566040968252,Correct Identification
Arp_118,Type2,0.0,1.0,0.3975774440010973,1.0578104086676277,Correct Identification
Arp_118,Type2,0.0,1.1,0.39242106957032163,0.9166123165222047,Correct Identification
Arp_118,Type2,0.0,1.2,0.44748520129151714,0.7536610982931684,Correct Identification
Arp_118,Type2,0.0,1.3,0.48493595907985565,0.5747502269589759,Correct Identification
Arp_118,Type2,0.0,1.4,0.49611238811957037,0.42665208247882447,Correct Identification
Arp_118,Type2,0.0,1.5,0.4466029874495838,0.3787856799184226,Correct Identification
Arp_118,Type2,0.0,1.6,0.4175828582193972,0.39360129907696617,Correct Identification
Arp_118,Type2,0.0,1.7,0.4703437017525296,0.4100544913965898,Correct Identification
Arp_118,Type2,0.0,1.8,0.5583787034900141,0.4383544617884496,Correct Identification
Arp_118,Type2,0.0,1.9,0.6733413055627402,0.45653778105342013,Correct Identification
Arp_118,Type2,0.0,2.0,0.8044040883760673,0.48184954803713254,Correct Identification
Arp_118,Type2,0.0,2.1,0.9190541225547726,0.4933743377693034,Correct Identification
Arp_118,Type2,0.0,2.2,0.913393931874289,0.49670289400268786,Correct Identification
Arp_118,Type2,0.0,2.3,0.9586642068608455,0.5041046384429535,Correct Identification
Arp_118,Type2,0.0,2.4,1.0726946477798975,0.5385827725943315,Correct Identification
Arp_118,Type2,0.0,2.5,1.2318194593079497,0.5501024457571049,Correct Identification
Arp_118,Type2,0.0,2.6,1.4755390095480365,0.5567889064135798,Correct Identification
Arp_118,Type2,0.0,2.7,1.8219529472082137,0.5861765335977616,Correct Identification
Arp_118,Type2,0.0,2.8,2.1480703541722583,0.6415660366168012,Correct Identification
Arp_118,Type2,0.0,2.9,2.594572424927204,0.6890992556621356,Correct Identification
Arp_118,Type2,0.0,3.0,3.096148975392218,0.7661030851849482,Correct Identification
Arp_118,Type2,0.0,3.1,4.23748484876355,0.8602820260666348,Correct Identification
Arp_118,Type2,0.0,3.2,5.25125156381371,0.9612246523879371,Correct Identification
Arp_118,Type2,0.0,3.3,5.494731350166042,1.0669103629815915,Correct Identification
Arp_118,Type2,0.0,3.4,5.483526631133149,1.184708161060687,Correct Identification
Arp_118,Type2,0.0,3.5,5.472961944345226,1.248243855002194,Missed Selection
Arp_118,Type2,0.0,3.6,5.406661383210771,1.336969099377459,Correct Identification
Arp_118,Type2,0.0,3.7,5.297376736342553,1.4365718097147955,Correct Identification
Arp_118,Type2,0.0,3.8,5.168802253463316,1.5596456979424929,Correct Identification
Arp_118,Type2,0.0,3.9,5.02085695865323,1.7002454249208476,Correct Identification
Arp_118,Type2,0.0,4.0,4.842442217567697,1.8688264938417554,Correct Identification
Arp_118,Type2,0.1,0.0,1.4565700501573176,0.7321548668636311,Correct Identification
Arp_118,Type2,0.1,0.1,1.4809652731488043,0.8782562630109503,Correct Identification
Arp_118,Type2,0.1,0.2,1.4098803219432163,1.1520193904398504,Correct Identification
Arp_118,Type2,0.1,0.3,1.376717787844953,1.3859768111760324,Correct Identification
Arp_118,Type2,0.1,0.4,1.2533510494906466,1.537280161537712,Correct Identification
Arp_118,Type2,0.1,0.5,1.0932967126569082,1.5245636724440637,Correct Identification
Arp_118,Type2,0.1,0.6,0.8454101477334994,1.410803853426799,Correct Identification
Arp_118,Type2,0.1,0.7,0.6014287225575785,1.3347171346022968,Correct Identification
Arp_118,Type2,0.1,0.8,0.4615010389472083,1.2567391630074347,Correct Identification
Arp_118,Type2,0.1,0.9,0.392896056951205,1.188034940561753,Correct Identification
Arp_118,Type2,0.1,1.0,0.39761194740171746,1.0577199119377632,Correct Identification
Arp_118,Type2,0.1,1.1,0.39244827248967695,0.9165616250165449,Correct Identification
Arp_118,Type2,0.1,1.2,0.4474966362053543,0.7536598292357795,Correct Identification
Arp_118,Type2,0.1,1.3,0.48494184871143986,0.5747958069344357,Correct Identification
Arp_118,Type2,0.1,1.4,0.49612395410024135,0.4267285362732238,Correct Identification
Arp_118,Type2,0.1,1.5,0.4466332879164234,0.37885994420580005,Correct Identification
Arp_118,Type2,0.1,1.6,0.4176276705800639,0.39365460074888503,Correct Identification
Arp_118,Type2,0.1,1.7,0.47038846288430136,0.4100884511098286,Correct Identification
Arp_118,Type2,0.1,1.8,0.558412832527253,0.43837064037709794,Correct Identification
Arp_118,Type2,0.1,1.9,0.6733551205239436,0.45654557340923674,Correct Identification
Arp_118,Type2,0.1,2.0,0.8043891913633203,0.4818547408282967,Correct Identification
Arp_118,Type2,0.1,2.1,0.9190063488451337,0.4933838946178568,Correct Identification
Arp_118,Type2,0.1,2.2,0.9133337659643495,0.4967216043691316,Correct Identification
Arp_118,Type2,0.1,2.3,0.9585800680052969,0.5041321968150676,Correct Identification
Arp_118,Type2,0.1,2.4,1.072565176491306,0.5386127353150272,Correct Identification
Arp_118,Type2,0.1,2.5,1.2316284841178557,0.5501351614320384,Correct Identification
Arp_118,Type2,0.1,2.6,1.4752485313138486,0.5568224589556827,Correct Identification
Arp_118,Type2,0.1,2.7,1.8214816717915063,0.5862051712218523,Correct Identification
Arp_118,Type2,0.1,2.8,2.1473676169631553,0.6415840266456954,Correct Identification
Arp_118,Type2,0.1,2.9,2.593443246402032,0.6891061740623599,Correct Identification
Arp_118,Type2,0.1,3.0,3.094269344226955,0.7660922237356083,Correct Identification
