id,z,field
10323,1.037,uds
10326,4.2791,uds
10327,3.1895,uds
10328,3.0433,uds
10329,0.487,uds
10330,1.3693,uds
10331,3.1066,uds
10334,1.6131,uds
10337,2.1516,uds
10338,2.0214,uds
10339,0.7713,uds
10340,0.8368,uds
10342,3.2727,uds
10349,1.0888,uds
10350,2.8896,uds
10351,2.688,uds
10352,2.0734,uds
10353,4.1521,uds
10354,4.4771,uds
10355,0.8034,uds
10357,2.4696,uds
10359,2.2797,uds
10360,1.025,uds
10362,0.8982,uds
10363,0.5569,uds
10364,0.6098,uds
10365,1.3247,uds
10366,1.9983,uds
10368,2.2816,uds
10371,2.0501,uds
10372,2.7597,uds
10373,0.6458,uds
10374,1.746,uds
10375,1.7073,uds
10376,0.8123,uds
10380,0.6823,uds
10381,0.6047,uds
10382,0.9091,uds
10383,0.9,uds
10384,4.26,uds
10385,0.5412,uds
10387,2.8946,uds
10391,1.0471,uds
10393,1.7754,uds
10394,0.1331,uds
10395,1.4945,uds
10396,3.5459,uds
10397,2.7318,uds
10398,1.3211,uds
10399,0.2545,uds
10401,3.1187,uds
10402,3.3453,uds
10403,2.3038,uds
10405,0.2155,uds
10406,1.0646,uds
10410,2.1738,uds
10411,1.4506,uds
10413,0.5494,uds
10414,0.5241,uds
10415,0.4252,uds
10416,0.4885,uds
10417,0.9949,uds
10418,2.6434,uds
10419,0.8763,uds
10421,1.027,uds
10422,0.7063,uds
10423,1.4016,uds
10424,2.6966,uds
10426,1.2773,uds
10431,2.8614,uds
10432,1.0713,uds
10435,0.7241,uds
10436,2.3842,uds
10439,1.4559,uds
10440,0.8282,uds
10441,2.1617,uds
10445,0.6715,uds
10446,0.5968,uds
10447,0.5555,uds
10448,2.2861,uds
10449,2.192,uds
10451,0.9922,uds
10452,1.9271,uds
10455,2.1642,uds
10456,1.5888,uds
10457,0.5887,uds
10458,0.627,uds
10459,0.7551,uds
10460,0.5439,uds
10462,0.4257,uds
10463,1.284,uds
10464,0.9938,uds
10466,0.7326,uds
10467,1.6262,uds
10468,0.809,uds
10469,1.4963,uds
10474,0.329,uds
10475,1.0393,uds
10477,0.5768,uds
10479,0.7588,uds
10480,1.7609,uds
10482,1.6528,uds
10484,0.8898,uds
10485,2.8047,uds
10486,0.6385,uds
10487,1.3422,uds
10490,1.2602,uds
10491,2.4055,uds
10493,1.4056,uds
10494,0.6196,uds
10495,2.6306,uds
10497,0.6167,uds
10499,1.0205,uds
10500,0.6508,uds
10501,1.6992,uds
10502,2.2442,uds
10503,2.3649,uds
10504,1.3883,uds
10505,1.9656,uds
10509,1.5423,uds
10510,0.9464,uds
10511,2.3911,uds
10512,1.2823,uds
10513,1.4563,uds
10518,1.0086,uds
10519,2.4618,uds
10521,1.6263,uds
10523,0.6619,uds
10524,0.53,uds
10525,1.9594,uds
10526,0.7041,uds
10532,2.3481,uds
10533,1.6886,uds
10534,0.7828,uds
10535,3.1082,uds
10538,1.6753,uds
10539,1.0198,uds
10540,1.8348,uds
10541,0.4305,uds
10542,0.877,uds
10543,0.726,uds
10544,0.6974,uds
10545,2.0366,uds
10547,0.8857,uds
10548,1.3174,uds
10549,1.0851,uds
10550,2.777,uds
10552,1.3006,uds
10553,0.5879,uds
10555,0.9263,uds
10556,1.004,uds
10558,0.668,uds
10559,2.308,uds
10560,0.3121,uds
10561,1.0646,uds
10563,1.6189,uds
10564,0.8818,uds
10565,1.0046,uds
10566,0.923,uds
10567,1.9862,uds
10568,1.5324,uds
10569,1.3208,uds
10570,3.3967,uds
10571,0.9631,uds
10572,1.4443,uds
10577,1.8652,uds
10579,3.1047,uds
10584,1.299,uds
10585,0.9033,uds
10586,2.3949,uds
10587,0.4138,uds
10588,2.4239,uds
10589,1.6572,uds
10590,3.2802,uds
10591,1.663,uds
10592,0.9411,uds
10593,1.2696,uds
10594,0.7912,uds
10596,2.1743,uds
10599,1.3347,uds
10600,2.0338,uds
10601,0.3458,uds
10602,3.1363,uds
10604,0.5515,uds
10606,1.7089,uds
10607,0.5256,uds
10609,2.5299,uds
10610,0.4018,uds
10611,2.5784,uds
10612,1.5519,uds
10614,3.4527,uds
10616,0.4133,uds
10617,1.1132,uds
10618,1.6279,uds
10619,2.8432,uds
10620,3.2805,uds
10624,1.6364,uds
10625,2.0756,uds
10627,0.3031,uds
10628,2.3517,uds
10629,0.6569,uds
10632,0.6927,uds
10635,1.7432,uds
10637,0.8074,uds
10639,1.9139,uds
10640,1.5121,uds
10642,2.2758,uds
10644,3.6957,uds
10645,1.5446,uds
10646,0.74,uds
10649,1.0288,uds
10650,2.5318,uds
10651,3.0797,uds
10653,0.998,uds
10658,3.3165,uds
10660,0.773,uds
10661,0.3567,uds
10663,2.1743,uds
10664,0.5601,uds
10665,2.8344,uds
10667,2.5202,uds
10668,1.9877,uds
10671,1.0697,uds
10672,1.0968,uds
10673,1.5567,uds
10674,4.1794,uds
10676,0.3434,uds
10678,0.5416,uds
10679,0.9333,uds
10681,1.6217,uds
10682,1.0754,uds
10683,2.0826,uds
10684,1.0851,uds
10685,2.1932,uds
10686,1.0053,uds
10687,0.9825,uds
10690,0.4216,uds
10691,1.9844,uds
10692,1.9244,uds
10693,0.654,uds
10696,1.0068,uds
10697,0.6248,uds
10701,2.0048,uds
10702,1.6417,uds
10703,1.5323,uds
10704,0.5879,uds
10705,0.9685,uds
10706,4.6372,uds
10707,2.25,uds
10708,0.9031,uds
10709,0.5972,uds
10710,0.9391,uds
10712,2.812,uds
10717,3.0639,uds
10719,1.1671,uds
10720,2.1631,uds
10721,1.0127,uds
10723,3.3171,uds
10726,2.5361,uds
10727,0.9355,uds
10731,2.2465,uds
10736,1.137,uds
10737,2.0772,uds
10738,1.0355,uds
10742,3.0208,uds
10744,2.0309,uds
10748,0.8904,uds
10749,1.3033,uds
10751,2.4479,uds
10753,1.6957,uds
10755,1.8745,uds
10758,3.8333,uds
10759,0.5097,uds
10760,0.8318,uds
10761,0.7604,uds
10762,1.1058,uds
10766,2.727,uds
10771,2.0937,uds
10777,1.4963,uds
10780,2.8106,uds
10781,0.1262,uds
10782,1.5892,uds
10784,0.5533,uds
10785,3.1775,uds
10788,1.7258,uds
10789,1.3421,uds
10790,0.4929,uds
10794,2.7644,uds
10795,2.9268,uds
10796,1.3462,uds
10797,1.0469,uds
10798,1.3716,uds
10800,0.6425,uds
10801,0.7943,uds
10802,2.639,uds
10803,1.003,uds
10805,3.303,uds
10807,1.4193,uds
10808,0.595,uds
10809,2.8338,uds
10810,1.3785,uds
10811,0.3338,uds
10812,1.3006,uds
10813,1.2521,uds
10816,0.5848,uds
10817,1.3037,uds
10819,1.2889,uds
10820,0.5996,uds
10821,3.22,uds
10822,1.4588,uds
10823,1.0872,uds
10825,0.5675,uds
10828,2.1754,uds
10829,3.0086,uds
10830,0.6358,uds
10831,2.1601,uds
10832,2.3119,uds
10833,2.747,uds
10834,3.4088,uds
10840,1.0909,uds
10841,0.4409,uds
10846,2.7252,uds
10849,2.5682,uds
10850,1.4083,uds
10851,2.0851,uds
10852,0.9061,uds
10853,0.5909,uds
10856,0.9242,uds
10857,2.8135,uds
10860,2.7712,uds
10861,0.6013,uds
10862,2.0871,uds
10863,2.3331,uds
10864,0.9042,uds
10866,3.4259,uds
10868,2.8325,uds
10869,1.1367,uds
10871,1.3882,uds
10872,2.0761,uds
10873,3.1394,uds
10874,2.7738,uds
10875,0.809,uds
10876,0.9813,uds
10877,1.0054,uds
10881,2.2356,uds
10884,0.6813,uds
10885,2.0531,uds
10886,1.3161,uds
10887,2.016,uds
10888,0.2934,uds
10892,3.3696,uds
10893,2.8664,uds
10894,1.7616,uds
10896,0.3102,uds
10897,2.086,uds
10898,0.3792,uds
10900,1.3373,uds
10902,1.3376,uds
10904,2.2304,uds
10906,0.6222,uds
10907,1.2637,uds
10908,2.1748,uds
10910,3.2286,uds
10911,2.0775,uds
10913,0.2592,uds
10915,0.9117,uds
10917,0.5428,uds
10918,0.9374,uds
10919,0.8162,uds
10920,3.4995,uds
10923,3.9966,uds
10924,0.7532,uds
10928,0.6001,uds
10930,2.1159,uds
10932,3.2733,uds
10933,1.3923,uds
10934,0.3033,uds
10935,0.6746,uds
10936,0.7319,uds
10937,0.3825,uds
10938,2.1978,uds
10939,3.2241,uds
10940,2.1588,uds
10941,3.2283,uds
10942,1.8247,uds
10944,1.5676,uds
10945,0.4506,uds
10946,0.3614,uds
10947,2.2981,uds
10948,2.4236,uds
10949,1.5545,uds
10950,0.8852,uds
10952,1.1403,uds
10956,1.2387,uds
10957,0.5008,uds
10959,0.9111,uds
10961,0.9689,uds
10963,2.1977,uds
10964,1.4578,uds
10966,2.2349,uds
10968,1.0296,uds
10970,1.0603,uds
10972,0.9045,uds
10973,0.8382,uds
10974,3.5944,uds
10975,1.6674,uds
10976,0.5005,uds
10983,0.5739,uds
10984,0.9147,uds
10985,1.5313,uds
10986,2.6903,uds
10987,1.5987,uds
10989,0.414,uds
10991,1.6658,uds
10992,1.0047,uds
10995,0.2783,uds
10996,0.633,uds
10998,0.5143,uds
10999,2.6379,uds
11000,1.0692,uds
11002,0.2613,uds
11003,1.1375,uds
11004,0.609,uds
11005,1.4564,uds
11006,1.8262,uds
11008,2.7314,uds
11011,0.7001,uds
11015,0.9343,uds
11016,0.9341,uds
11431,2.1354,uds
11017,0.3459,uds
11019,3.3271,uds
11021,0.4351,uds
11024,0.7631,uds
11025,0.248,uds
11026,0.549,uds
11027,1.8758,uds
11030,2.3012,uds
11031,1.745,uds
11035,0.8824,uds
11036,0.9124,uds
11039,1.2972,uds
11041,0.7097,uds
11043,0.3968,uds
11045,0.7182,uds
11046,2.2226,uds
11047,1.3098,uds
11048,1.6318,uds
11050,2.8989,uds
11051,0.6549,uds
11052,2.1944,uds
11053,0.7669,uds
11054,3.0528,uds
11055,0.6199,uds
11056,2.9267,uds
11059,3.4003,uds
11060,3.2558,uds
11063,2.2838,uds
11064,2.9836,uds
11065,2.2596,uds
11066,3.2317,uds
11067,3.4213,uds
11068,2.158,uds
11069,0.6538,uds
11071,1.2902,uds
11072,2.1607,uds
11074,2.2119,uds
11075,0.7974,uds
11076,1.352,uds
11078,3.1666,uds
11079,0.4124,uds
11080,1.9354,uds
11081,2.4967,uds
11082,0.9448,uds
11083,0.6321,uds
11084,3.619,uds
11085,2.5781,uds
11086,0.3335,uds
11088,0.9962,uds
11090,2.6627,uds
11091,0.8922,uds
11094,2.4656,uds
11095,1.3394,uds
11098,3.3134,uds
11099,0.4539,uds
11101,0.8354,uds
11102,2.2603,uds
11103,0.922,uds
11104,1.7366,uds
11105,0.9697,uds
11106,0.7503,uds
11109,0.5021,uds
11110,0.9731,uds
11111,0.3818,uds
11115,1.745,uds
11118,1.5075,uds
11121,2.7005,uds
11123,1.231,uds
11124,1.7562,uds
11125,3.3585,uds
11127,1.4418,uds
11131,0.9932,uds
11132,0.6085,uds
11134,3.6944,uds
11135,0.5852,uds
11136,0.887,uds
11138,1.2718,uds
11139,2.633,uds
11140,1.0822,uds
11141,3.0391,uds
11142,2.6485,uds
11143,0.6378,uds
11145,2.9917,uds
11147,1.4523,uds
11148,0.8535,uds
11149,1.183,uds
11150,0.4953,uds
11153,3.4341,uds
11154,2.1696,uds
11156,0.5945,uds
11157,1.1374,uds
11158,0.4779,uds
11159,3.1754,uds
11160,2.0451,uds
11161,3.2099,uds
11163,0.9761,uds
11167,1.4055,uds
11168,1.4474,uds
11169,1.1863,uds
11170,0.7413,uds
11171,2.3887,uds
11174,0.9192,uds
11175,1.8315,uds
11176,2.3707,uds
11181,0.6497,uds
11182,1.291,uds
11185,0.9077,uds
11186,3.1768,uds
11188,0.9835,uds
11189,1.2873,uds
11190,1.4668,uds
11192,1.0487,uds
11196,2.2999,uds
11197,3.0143,uds
11198,2.2413,uds
11200,1.8256,uds
11202,1.1259,uds
11204,0.979,uds
11206,0.9184,uds
11207,1.525,uds
11211,0.954,uds
11212,0.5128,uds
11213,1.2959,uds
11220,3.2899,uds
11223,0.6366,uds
11224,0.9277,uds
11225,2.5233,uds
11226,0.7166,uds
11227,1.627,uds
11228,0.5612,uds
11232,1.496,uds
11233,2.0998,uds
11234,0.4228,uds
11235,0.6271,uds
11236,1.9967,uds
11237,0.4815,uds
11240,2.2381,uds
11242,0.4719,uds
11243,0.2935,uds
11245,3.7606,uds
11247,0.6582,uds
11248,2.0214,uds
11249,2.4827,uds
11251,0.6344,uds
11252,0.553,uds
11254,1.5385,uds
11258,1.0587,uds
11259,1.4698,uds
11262,1.8902,uds
11264,0.9935,uds
11265,0.3364,uds
11266,0.7372,uds
11267,2.1785,uds
11269,1.827,uds
11270,1.706,uds
11272,1.9185,uds
11274,0.8322,uds
11275,0.5534,uds
11276,4.5998,uds
11281,1.2885,uds
11282,1.3114,uds
11287,3.0087,uds
11290,1.0898,uds
11292,2.1787,uds
11293,0.7447,uds
11295,1.2381,uds
11297,2.2031,uds
11299,2.1003,uds
11301,1.8314,uds
11302,3.1717,uds
11303,2.7257,uds
11306,1.9716,uds
11307,1.1665,uds
11308,1.0249,uds
11311,1.6869,uds
11312,0.9685,uds
11313,1.8668,uds
11314,1.0281,uds
11315,0.6768,uds
11316,2.1632,uds
11317,2.3784,uds
11318,1.5946,uds
11319,1.3181,uds
11321,1.8467,uds
11322,0.4251,uds
11324,0.8893,uds
11326,1.8042,uds
11328,2.0692,uds
11329,1.2785,uds
11330,2.3925,uds
11332,2.1596,uds
11333,1.3084,uds
11334,0.9771,uds
11335,1.0539,uds
11336,0.8037,uds
11337,3.0898,uds
11339,2.0372,uds
11342,1.5739,uds
11344,1.8468,uds
11347,2.2568,uds
11349,2.0982,uds
11350,0.4662,uds
11352,3.5601,uds
11354,1.3379,uds
11357,1.3777,uds
11359,2.3086,uds
11360,0.5256,uds
11361,1.5197,uds
11362,2.8242,uds
11363,1.91,uds
11364,0.3382,uds
11365,0.5286,uds
11366,1.503,uds
11367,4.8372,uds
11368,1.8341,uds
11369,1.8573,uds
11370,0.6829,uds
11371,2.185,uds
11374,0.8486,uds
11375,0.8661,uds
11376,1.5206,uds
11379,0.9558,uds
11381,0.5573,uds
11382,0.6846,uds
11383,2.6205,uds
11384,2.9345,uds
11385,0.8791,uds
11386,2.151,uds
11389,1.8967,uds
11390,1.9075,uds
11392,1.6046,uds
11394,1.3274,uds
11397,2.1252,uds
11398,0.5431,uds
11400,2.7863,uds
11401,0.9182,uds
11402,1.0845,uds
11403,1.1021,uds
11405,0.8534,uds
11407,3.4921,uds
11409,1.5219,uds
11411,1.6853,uds
11414,0.6729,uds
11415,2.1246,uds
11417,1.6763,uds
11419,0.4582,uds
11420,2.3465,uds
11421,2.6191,uds
11422,2.9782,uds
11423,1.9023,uds
11424,2.1646,uds
11426,0.9549,uds
11427,1.8877,uds
11428,2.0684,uds
11429,2.8986,uds
11432,2.3628,uds
11435,1.2824,uds
11436,0.4713,uds
11439,1.4421,uds
11440,3.2125,uds
11443,0.4946,uds
11444,2.0062,uds
11445,3.4174,uds
11447,0.2135,uds
11448,1.7433,uds
11451,0.9128,uds
11452,2.7493,uds
11454,2.7842,uds
11456,2.2473,uds
11459,2.1284,uds
11465,0.1896,uds
11466,1.8765,uds
11467,0.9891,uds
11468,0.6012,uds
11470,0.8064,uds
11471,2.9775,uds
11472,1.8368,uds
11477,3.8238,uds
11479,0.4342,uds
11482,0.669,uds
11484,1.0481,uds
11485,1.8792,uds
11487,1.4048,uds
11488,1.6664,uds
11489,0.7322,uds
11490,3.0822,uds
11491,3.338,uds
11494,1.2963,uds
11497,3.1939,uds
11498,3.4617,uds
11499,2.9683,uds
11501,1.764,uds
11502,1.8044,uds
11507,2.9766,uds
11510,0.3261,uds
11513,2.2224,uds
11515,3.4067,uds
11518,2.2962,uds
11519,1.4312,uds
11520,0.8341,uds
11521,0.8496,uds
11524,0.6437,uds
11526,0.8645,uds
11527,2.198,uds
11528,2.3356,uds
11530,0.1686,uds
11532,2.9964,uds
11534,0.5522,uds
11537,2.5492,uds
11539,1.8731,uds
11540,3.1694,uds
11541,1.8322,uds
11542,0.9411,uds
11544,1.4353,uds
11546,4.5381,uds
11547,0.9494,uds
11548,2.181,uds
11549,2.0117,uds
11550,1.2898,uds
11553,2.004,uds
11554,2.1522,uds
11557,4.1286,uds
11558,1.8061,uds
11561,0.6802,uds
11562,1.5196,uds
11565,1.0979,uds
11568,0.6557,uds
11570,1.4007,uds
11572,0.9258,uds
11573,0.6547,uds
11574,1.3951,uds
11577,1.502,uds
11579,1.264,uds
11581,0.738,uds
11582,0.8999,uds
11584,0.451,uds
11588,4.2476,uds
11589,1.3684,uds
11591,1.3241,uds
11592,2.9006,uds
11596,0.441,uds
11598,0.952,uds
11600,1.7777,uds
11601,0.7395,uds
11602,0.5905,uds
11603,0.7262,uds
11604,0.9367,uds
11606,0.9842,uds
11610,1.0641,uds
11611,1.9474,uds
11614,0.6549,uds
11615,0.2467,uds
11616,0.2285,uds
11621,0.8833,uds
11622,0.6497,uds
11623,0.6246,uds
11624,1.9114,uds
11630,0.566,uds
11635,0.4244,uds
11637,0.2979,uds
11638,0.8145,uds
11639,0.8649,uds
11640,1.0618,uds
11646,0.5802,uds
11649,0.2797,uds
11656,2.3192,uds
11658,1.0345,uds
11660,3.2193,uds
11665,0.6562,uds
11666,0.3034,uds
11667,0.8575,uds
11669,1.0971,uds
11671,1.536,uds
11672,0.2765,uds
11673,0.9393,uds
11677,0.9103,uds
11678,1.594,uds
11680,0.9045,uds
11682,0.1136,uds
11687,3.7034,uds
11689,1.3912,uds
11690,0.8095,uds
11691,0.9022,uds
11696,0.2347,uds
11706,3.4074,uds
11707,1.3581,uds
11715,0.6369,uds
11719,3.3457,uds
11721,2.1694,uds
11722,3.293,uds
11726,0.421,uds
11729,2.1991,uds
11731,2.4138,uds
11734,4.0286,uds
11736,1.0963,uds
11742,0.1658,uds
11745,2.0674,uds
11748,0.7643,uds
11751,1.7657,uds
11752,2.3582,uds
11753,0.4286,uds
11757,0.9086,uds
11758,0.3215,uds
11760,3.3835,uds
11761,1.7604,uds
11762,1.3509,uds
11764,0.6841,uds
11766,1.6861,uds
11768,0.5185,uds
11769,2.4788,uds
11772,3.0646,uds
11773,3.6938,uds
11774,2.4799,uds
11778,2.6364,uds
11781,0.3689,uds
11784,0.3562,uds
11785,1.462,uds
11787,0.6345,uds
11789,1.8951,uds
11790,4.0803,uds
11793,0.3654,uds
11806,2.71,uds
11811,1.633,uds
11812,2.381,uds
11819,1.0497,uds
11824,1.807,uds
11827,0.6712,uds
11829,1.7463,uds
11831,2.8915,uds
11832,0.8635,uds
11833,2.3973,uds
11835,2.2004,uds
11836,1.7185,uds
11840,1.432,uds
11844,1.6771,uds
11847,3.002,uds
11848,1.0837,uds
11849,0.6785,uds
11850,1.5737,uds
11856,1.815,uds
11857,2.4063,uds
11858,2.8862,uds
11861,1.9315,uds
11863,1.1847,uds
11868,1.915,uds
11870,2.7491,uds
11871,2.7998,uds
11876,2.2686,uds
11878,2.4185,uds
11879,1.6637,uds
11881,1.2384,uds
11883,0.9677,uds
11885,0.5537,uds
11887,0.1498,uds
11890,0.6536,uds
11898,1.5256,uds
11901,0.8957,uds
11902,0.9496,uds
11905,1.3605,uds
11906,0.9554,uds
11908,0.6951,uds
11911,1.3334,uds
11912,2.2583,uds
11913,1.6282,uds
11919,2.8334,uds
11921,1.0208,uds
11925,0.9181,uds
11927,3.1649,uds
11928,3.3065,uds
11932,1.6422,uds
11934,0.5066,uds
11935,1.04,uds
11936,1.2983,uds
11938,1.7198,uds
11939,3.1277,uds
11940,2.2845,uds
11941,1.5434,uds
11942,0.296,uds
11944,0.9564,uds
11945,1.3777,uds
11948,0.4436,uds
11950,1.379,uds
11955,2.0586,uds
11957,3.387,uds
11958,1.3866,uds
11961,1.1654,uds
11963,2.3844,uds
11965,0.9085,uds
11966,2.8715,uds
11968,3.6439,uds
11971,1.4037,uds
11974,2.0204,uds
11976,0.4101,uds
11980,0.9068,uds
11984,0.566,uds
11987,1.7461,uds
11989,0.95,uds
11997,0.6558,uds
12003,1.8531,uds
12004,0.5982,uds
12005,3.4469,uds
12007,1.7976,uds
12008,0.8115,uds
12009,1.9821,uds
12011,0.2785,uds
12017,2.2859,uds
12018,0.8115,uds
12019,1.7673,uds
12029,3.3904,uds
12040,1.7094,uds
12041,1.9198,uds
12042,1.6358,uds
12054,0.9461,uds
12055,2.1695,uds
12060,2.3694,uds
12062,1.0961,uds
12067,2.3333,uds
12071,1.3781,uds
12074,0.7831,uds
12088,2.2753,uds
12091,0.2205,uds
12092,2.848,uds
12094,2.1817,uds
12099,0.3937,uds
12100,2.0222,uds
12102,0.9164,uds
12124,0.8571,uds
12330,0.6827,uds
12340,0.3677,uds
12385,0.6127,uds
12507,0.5375,uds
12524,0.6412,uds
12525,0.4916,uds
12560,0.3953,uds
12561,0.7416,uds
12562,0.6545,uds
12568,0.4836,uds
12591,2.1792,uds
12621,1.7562,uds
12622,0.5878,uds
12626,0.284,uds
12629,0.5014,uds
12640,0.6457,uds
12641,1.1719,uds
12647,2.0705,uds
12653,0.8649,uds
12654,0.4697,uds
12655,2.4059,uds
12666,1.3005,uds
12668,2.9695,uds
12675,0.6849,uds
12679,2.857,uds
12681,1.0141,uds
12693,1.4064,uds
12696,0.6305,uds
12700,3.9893,uds
12705,0.797,uds
12706,2.1197,uds
12707,0.3555,uds
12708,0.9546,uds
12710,2.5301,uds
12715,0.9831,uds
12717,0.3625,uds
12718,0.4997,uds
12721,0.6397,uds
12722,1.5293,uds
12726,0.6088,uds
12730,2.0233,uds
12732,1.3271,uds
12733,0.3645,uds
12734,1.0877,uds
20304,1.7687,uds
12735,1.7441,uds
12736,0.6438,uds
12737,1.4595,uds
12738,1.9917,uds
12740,2.2724,uds
12742,0.4063,uds
12743,2.5685,uds
12746,1.8168,uds
12750,2.5392,uds
12751,1.3821,uds
12752,2.1927,uds
12753,0.4465,uds
12754,0.34,uds
12756,0.5593,uds
12757,2.3319,uds
12759,1.6922,uds
12761,1.7874,uds
12762,2.3711,uds
12763,0.9198,uds
12765,0.6489,uds
12767,1.4708,uds
12769,0.4588,uds
12771,1.7137,uds
12772,1.2457,uds
12773,2.3311,uds
12774,1.1477,uds
12775,0.3342,uds
12778,1.5332,uds
12779,0.9177,uds
12782,2.2082,uds
12787,0.3537,uds
12788,1.7592,uds
12789,1.9113,uds
12791,1.0775,uds
12792,0.3313,uds
12793,2.5172,uds
12794,0.3365,uds
12797,2.2878,uds
12799,2.6551,uds
12802,1.3867,uds
12803,3.1987,uds
12807,0.5113,uds
12808,0.4174,uds
12809,1.5065,uds
12810,3.2081,uds
12813,1.3966,uds
12816,2.3534,uds
12819,0.8115,uds
12821,0.6554,uds
12822,2.8306,uds
12825,0.6655,uds
18842,1.6456,uds
12826,1.7232,uds
12827,2.3864,uds
12829,0.7464,uds
12831,0.4477,uds
12833,3.1943,uds
12834,1.1973,uds
12835,1.9726,uds
12837,2.3547,uds
12838,2.3044,uds
12839,2.6671,uds
12841,2.681,uds
12842,0.4657,uds
12844,1.514,uds
12846,1.5814,uds
12848,2.0165,uds
12850,0.9281,uds
12851,1.4393,uds
12852,2.3181,uds
18843,1.9363,uds
12853,1.4362,uds
12854,3.565,uds
12857,2.0366,uds
12858,1.4041,uds
12863,0.6328,uds
12864,3.5998,uds
12866,1.4398,uds
12867,1.1085,uds
12868,2.0972,uds
12869,2.408,uds
12871,3.0539,uds
12872,0.8054,uds
12873,0.9418,uds
12875,0.661,uds
12877,1.552,uds
12878,1.9372,uds
12879,0.5325,uds
12880,1.4897,uds
12883,3.0216,uds
12884,0.8403,uds
12885,0.4971,uds
12887,0.8651,uds
12888,2.6545,uds
12889,0.9085,uds
12891,2.1495,uds
12893,3.2242,uds
12895,0.8845,uds
12896,1.7862,uds
12898,0.6548,uds
12899,0.7349,uds
12900,0.4386,uds
12901,0.3403,uds
12902,0.5607,uds
12903,0.7104,uds
12904,2.193,uds
12906,0.2922,uds
13655,3.2265,uds
12908,2.5035,uds
12910,2.6771,uds
12911,0.6031,uds
12912,2.1427,uds
12914,0.9017,uds
12915,0.3823,uds
12916,2.8512,uds
12917,1.5652,uds
12918,4.2771,uds
12919,2.4476,uds
12920,4.9054,uds
12921,1.4616,uds
12922,0.7067,uds
12923,1.4162,uds
12925,0.8716,uds
12926,1.051,uds
12927,1.4119,uds
12928,2.2683,uds
12929,2.0883,uds
12930,2.6951,uds
12931,0.6522,uds
12932,1.1991,uds
12933,1.4828,uds
12934,1.5378,uds
12935,1.7481,uds
12937,1.139,uds
12939,0.6371,uds
12943,0.1562,uds
12944,1.6383,uds
12947,1.6877,uds
12948,3.251,uds
12949,1.9249,uds
12951,2.7613,uds
12953,0.1702,uds
12954,2.13,uds
12956,0.6595,uds
12959,0.5431,uds
12960,2.1317,uds
12961,1.8137,uds
12962,2.1776,uds
12964,2.192,uds
12965,2.1986,uds
12968,1.6556,uds
12970,2.2123,uds
12971,3.6551,uds
12972,0.649,uds
12974,0.643,uds
12977,0.5367,uds
12978,1.8677,uds
12980,3.124,uds
12981,1.8789,uds
12984,2.4699,uds
12985,0.863,uds
12987,0.7925,uds
12988,1.157,uds
12989,1.3776,uds
12991,2.157,uds
12992,1.4596,uds
12994,1.0511,uds
12996,1.0123,uds
12997,0.639,uds
13001,3.55,uds
13002,0.7575,uds
13005,2.1777,uds
13006,0.6902,uds
13007,0.4589,uds
13009,0.7891,uds
13011,2.0015,uds
13013,0.9443,uds
13015,2.0562,uds
13017,3.4193,uds
13019,3.1683,uds
13020,0.5823,uds
13022,0.6567,uds
13024,0.5644,uds
13025,2.7399,uds
13026,0.6537,uds
13027,1.4675,uds
13028,1.8899,uds
19017,0.5619,uds
13029,1.6283,uds
13030,1.2201,uds
13031,0.8997,uds
13032,2.2981,uds
13034,1.0222,uds
13035,1.7466,uds
13036,1.5823,uds
13038,0.6979,uds
13040,1.3775,uds
13041,1.6764,uds
13043,0.4727,uds
13044,0.7282,uds
13045,2.1061,uds
13047,0.4361,uds
13049,1.7566,uds
13050,1.4639,uds
13051,2.9308,uds
13052,0.2697,uds
13053,0.9367,uds
13054,1.5537,uds
13058,0.9514,uds
13059,1.559,uds
13063,0.793,uds
13064,1.5967,uds
13065,0.2435,uds
13068,2.3422,uds
13069,1.5359,uds
13070,2.1401,uds
13071,1.6663,uds
13072,0.9576,uds
13074,2.5345,uds
13075,1.646,uds
13076,2.5404,uds
13077,1.0107,uds
13078,0.4108,uds
13080,2.0661,uds
13081,1.8959,uds
13082,0.9829,uds
13083,0.1921,uds
13084,1.9788,uds
13086,2.2547,uds
13091,0.6066,uds
13093,0.6181,uds
13096,1.3579,uds
13097,2.4554,uds
13098,0.9262,uds
13103,2.1697,uds
13104,2.7122,uds
13105,1.4613,uds
13106,2.2957,uds
13110,1.4667,uds
13112,2.7739,uds
13113,2.6457,uds
13114,2.7189,uds
13115,1.3917,uds
13117,1.7195,uds
13121,3.152,uds
13122,4.1659,uds
13125,1.7925,uds
13126,4.1503,uds
13127,1.9326,uds
13130,1.6695,uds
13132,1.8609,uds
13134,3.0358,uds
13136,0.5855,uds
13137,1.6037,uds
13138,3.7225,uds
13139,1.699,uds
13140,1.7738,uds
13145,0.5564,uds
13146,0.8097,uds
13150,0.9933,uds
13151,1.3818,uds
13154,2.5961,uds
13155,1.4029,uds
13156,0.6689,uds
13157,0.9534,uds
13158,1.1075,uds
13159,0.47,uds
13161,1.6104,uds
13165,0.695,uds
13166,2.6358,uds
13167,0.4625,uds
13168,0.673,uds
13170,0.57,uds
13172,0.5058,uds
13173,0.6318,uds
13174,1.5435,uds
13176,1.1077,uds
13178,0.1879,uds
13179,2.1589,uds
13180,1.5902,uds
13182,0.7598,uds
13184,3.5639,uds
